"x" "y" "res" "year"
765685.989 4298837.5514 1 2020
765680.3277 4298818.5346 1 2020
765685.8048 4298825.149 1 2020
765685.6016 4298811.1356 1 2020
765694.2577 4298802.7596 1 2020
764319.4194 4286226.4267 0 2020
764318.5184 4286236.1909 1 2020
765173.5258 4285114.1509 0 2020
765163.5179 4285107.6013 0 2020
765169.6854 4285120.171 1 2020
765173.9502 4285129.9802 0 2020
764691.3414 4284746.2955 1 2020
764674.6518 4284731.5825 1 2020
766652.696 4287147.316 0 2020
766656.8955 4287145.0732 0 2020
766662.0946 4287142.1208 0 2020
770208.601 4298049.0483 0 2020
770221.1887 4298063.1356 0 2020
768886.5971 4294821.6301 0 2020
765575.8141 4298678.9578 1 2020
765582.5446 4298668.5133 0 2020
765580.0764 4298662.0812 1 2020
765598.1044 4298662.1583 1 2020
765595.4679 4298654.1976 1 2020
758735.6901 4283938.6621 0 2020
758766.4994 4283923.5059 1 2020
758752.687 4283933.831 0 2020
759646.1026 4291339.9772 0 2020
759651.4594 4291337.9012 1 2020
759658.3158 4291335.8545 1 2020
759662.9589 4291334.3738 1 2020
767106.5011 4287169.045 0 2020
767139.4614 4287178.5674 1 2020
767110.5351 4287189.8049 1 2020
767382.2202 4287292.0282 1 2020
767392.6281 4287285.1405 1 2020
760576.0102 4285467.2479 1 2020
760515.2894 4285410.7313 1 2020
760557.4006 4285477.4399 1 2020
764826.7344 4286791.6485 0 2020
764873.2681 4286714.0588 1 2020
764894.3544 4286730.3675 1 2020
764896.3234 4286739.5017 0 2020
764988.5398 4286916.9367 0 2020
764984.0289 4286922.6547 0 2020
764964.4145 4286948.749 1 2020
768280.9438 4288273.7538 0 2020
768279.7 4288280.831 0 2020
768212.5015 4288260.8178 1 2020
760809.1658 4291674.4137 1 2020
760813.0674 4291681.8531 1 2020
760817.0366 4291690.4119 1 2020
761059.7446 4291494.7812 1 2020
761052.985 4291495.7738 1 2020
761077.8015 4291477.7331 1 2020
761065.8482 4291483.3788 1 2020
756832.4206 4284256.5872 0 2020
761981.1697 4284741.9286 1 2020
761966.0834 4284735.5221 0 2020
761960.5391 4284710.6112 1 2020
761981.1417 4284714.3625 1 2020
769645.3229 4297973.0688 1 2020
769647.0667 4297995.665 1 2020
770770.0292 4296580.1147 1 2020
770755.7013 4296580.5794 1 2020
770729.473 4296555.0111 1 2020
770725.1767 4296542.241 1 2020
762320.069 4292574.8993 1 2020
762348.7952 4292566.682 1 2020
762339.2198 4292644.3671 1 2020
762340.9184 4292658.1398 1 2020
758661.1141 4284345.3593 0 2020
758653.1024 4284319.4673 0 2020
758657.4625 4284329.2549 0 2020
770672.7674 4291525.9103 0 2020
770675.383 4291531.7038 0 2020
770658.6759 4291554.2396 0 2020
765831.5782 4298922.5548 0 2020
765818.2241 4298919.9797 1 2020
765816.9421 4298926.4309 1 2020
765807.3567 4298909.5009 0 2020
765803.1335 4298911.0899 0 2020
763594.6979 4280902.1371 0 2020
763595.9531 4280913.1075 1 2020
763597.7563 4280918.834 1 2020
763575.0433 4280905.158 0 2020
763943.9895 4281474.9906 1 2020
763947.0525 4281479.0982 0 2020
764022.2154 4286050.6658 1 2020
764016.736 4286087.0255 1 2020
764906.6875 4283336.5101 0 2020
764933.2258 4283316.8103 0 2020
764906.3631 4283314.6888 0 2020
764925.0093 4283331.4381 1 2020
765953.5834 4286725.3713 1 2020
763533.202 4288628.994 1 2020
763529.299 4288623.3567 1 2020
758675.2194 4284002.4299 0 2020
758684.5724 4284033.878 0 2020
758687.0354 4284025.0506 1 2020
765553.5225 4298369.5991 1 2020
765544.5767 4298347.2001 1 2020
765559.7693 4298373.2605 1 2020
765556.095 4298363.09 0 2020
760423.2301 4291368.1921 1 2020
760428.6423 4291366.8965 1 2020
760457.9565 4291359.0344 1 2020
760459.7162 4291364.9236 1 2020
767363.8021 4287260.825 0 2020
767370.016 4287255.7497 0 2020
767145.9269 4288254.9768 0 2020
767144.3045 4288252.2635 1 2020
760722.5034 4285352.737 1 2020
760711.3216 4285354.7239 1 2020
760730.4073 4285384.9004 0 2020
761966.6227 4291323.8153 0 2020
761997.586 4291326.3725 1 2020
761996.5248 4291333.1662 1 2020
761998.5832 4291337.6819 1 2020
761602.1795 4290992.1592 1 2020
761608.4931 4290990.3018 1 2020
761602.537 4290986.4563 0 2020
761607.2552 4290985.7425 0 2020
755736.1454 4284283.3251 0 2020
755747.4121 4284290.3754 1 2020
755741.4333 4284290.7693 1 2020
755762.98 4284298.0081 1 2020
761342.0784 4284005.7608 0 2020
760930.7745 4283844.7374 0 2020
760936.2426 4283836.6368 0 2020
760931.1735 4283829.5904 0 2020
760921.21 4283845.9192 0 2020
760914.4878 4283808.4012 0 2020
770139.9102 4296347.8991 1 2020
770129.7769 4296338.9973 0 2020
770154.0222 4296316.9794 0 2020
770137.928 4296302.4351 0 2020
762385.9603 4292510.6313 0 2020
762392.2649 4292501.3271 0 2020
758283.9932 4284522.6894 0 2020
758270.5595 4284539.4068 0 2020
758271.051 4284555.0634 0 2020
757193.4256 4289240.4762 1 2020
772098.4985 4291129.0291 0 2020
766160.2111 4298650.4297 0 2020
766169.376 4298641.5419 1 2020
766177.9086 4298632.56 1 2020
766187.5919 4298639.216 1 2020
766105.1952 4298680.9786 1 2020
766129.24 4298692.8982 1 2020
764017.6232 4286034.5928 1 2020
764028.1489 4286030.8683 0 2020
765566.965 4283944.8092 0 2020
765552.3079 4283944.3205 0 2020
765559.7136 4283949.2865 0 2020
765539.436 4283951.82 0 2020
765303.1825 4284237.4101 0 2020
762452.1237 4292436.5374 1 2020
761388.7271 4292596.0413 0 2020
761396.6191 4292598.2259 1 2020
761395.3117 4292584.2859 1 2020
761398.5914 4292585.9554 1 2020
761372.4989 4292591.7157 1 2020
758401.5573 4283432.8018 0 2020
758401.8805 4283426.1768 1 2020
758406.3785 4283436.4802 0 2020
758433.7266 4283418.0656 0 2020
758095.1226 4283591.851 0 2020
758088.6235 4283594.417 1 2020
758084.9147 4283596.79 1 2020
758080.2753 4283597.9673 0 2020
764040.6127 4298434.2313 0 2020
764046.0266 4298433.1492 0 2020
764050.0065 4298422.3151 0 2020
764036.1892 4298418.821 1 2020
760069.8899 4292152.147 0 2020
760066.5134 4292144.461 0 2020
759487.2678 4291972.3507 0 2020
759491.4054 4291972.943 0 2020
759492.2508 4291972.3563 0 2020
766567.1905 4288485.1616 0 2020
759892.048 4285185.5793 1 2020
759885.1687 4285143.0111 1 2020
759851.9156 4285128.5165 0 2020
759885.6284 4285123.3465 1 2020
764932.0547 4286615.6056 0 2020
764979.2009 4286616.5236 0 2020
764966.5391 4286622.1454 0 2020
761457.1717 4290595.5837 1 2020
761449.3885 4290582.8511 0 2020
761457.3082 4290577.2425 1 2020
761547.0167 4290150.2259 0 2020
761523.0234 4290165.9217 0 2020
761522.094 4290164.6351 0 2020
761512.4318 4290179.6133 0 2020
755834.648 4284257.5853 0 2020
755838.5195 4284250.5499 0 2020
757231.4494 4284982.9919 0 2020
757226.3719 4284969.2509 0 2020
757215.6592 4284976.4892 1 2020
760933.2072 4283795.1061 0 2020
760933.8056 4283798.366 0 2020
769682.0683 4296637.4788 1 2020
769675.101 4296647.9809 1 2020
762487.596 4292404.3229 0 2020
762463.6077 4292410.6185 0 2020
762591.8898 4292710.1057 0 2020
762566.2453 4292708.8999 1 2020
758568.2053 4285913.409 0 2020
758519.8324 4285928.4476 0 2020
757316.0737 4289495.5472 1 2020
757355.1646 4289435.4632 0 2020
757368.124 4289425.6116 0 2020
757375.4436 4287352.6516 0 2020
757360.2823 4287370.5291 0 2020
757362.5914 4287374.3523 0 2020
757366.8689 4287376.0406 0 2020
761205.0137 4282095.6471 0 2020
761283.5466 4282032.7071 0 2020
761285.6488 4282064.2583 0 2020
763938.1736 4286582.9483 1 2020
763942.4733 4286574.7067 1 2020
763916.9099 4286577.4147 0 2020
763922.8268 4286584.6548 0 2020
765340.2203 4284246.96 0 2020
765330.4238 4284239.9489 0 2020
765204.445 4284588.6124 1 2020
765212.5317 4284583.0453 1 2020
765209.7199 4284579.1615 1 2020
765692.744 4284479.4079 0 2020
765685.1201 4284473.2128 0 2020
765683.0494 4284471.3393 0 2020
765681.1383 4284468.4472 0 2020
759094.1982 4283652.9336 0 2020
759079.1845 4283649.8486 0 2020
759098.6761 4283649.9635 0 2020
759081.6768 4283646.1611 1 2020
759033.3255 4283713.6869 0 2020
759039.5079 4283716.6729 0 2020
759042.5122 4283721.4666 0 2020
759054.3021 4283729.1522 0 2020
760163.6833 4291781.331 1 2020
760168.9593 4291778.4331 1 2020
760160.3407 4291773.5758 1 2020
760165.92 4291770.7244 1 2020
760158.1437 4291766.9504 1 2020
760163.8455 4291764.9496 1 2020
760154.8192 4291758.9948 1 2020
760160.8533 4291757.1417 1 2020
758215.5444 4292643.6878 1 2020
760222.4715 4285093.3598 1 2020
760231.3073 4285081.4771 0 2020
760293.7552 4285016.5706 0 2020
764795.4019 4286518.9374 0 2020
764787.706 4286530.5215 0 2020
764911.5181 4286354.2313 1 2020
764914.2027 4286347.4426 0 2020
764962.231 4286329.692 1 2020
764949.8863 4286328.6746 0 2020
759202.0292 4292167.9764 0 2020
759202.2169 4292169.9727 0 2020
760906.1258 4290657.3604 0 2020
760921.53 4290654.5872 0 2020
760925.5024 4290653.7574 0 2020
760932.328 4290652.2811 0 2020
760646.8443 4290496.6619 0 2020
760654.9474 4290489.4087 0 2020
760690.2145 4290486.5928 0 2020
760693.8344 4290486.7209 0 2020
760697.7334 4290486.5812 0 2020
768054.811 4285617.9534 0 2020
761453.8247 4285134.0384 0 2020
761439.4803 4285131.3231 0 2020
761469.0185 4285123.5732 0 2020
761436.8685 4285125.7627 0 2020
761470.0953 4285116.4871 0 2020
759231.2912 4293273.005 1 2020
759238.386 4293240.4198 1 2020
759279.779 4293234.2089 1 2020
762589.5103 4292792.3127 1 2020
762568.6447 4292788.4517 0 2020
763733.1636 4294309.962 1 2020
759126.8685 4286215.0935 0 2020
759130.9861 4286212.8329 0 2020
759139.4151 4286218.7446 0 2020
759154.9878 4286221.5291 0 2020
759155.4586 4286216.6541 0 2020
757726.53 4289762.6212 0 2020
757067.3734 4287350.4152 0 2020
757067.3817 4287354.4011 0 2020
757074.5405 4287355.3121 0 2020
758695.9731 4295121.2186 1 2020
758658.4454 4295107.3086 0 2020
761097.9348 4282312.1881 0 2020
761083.2832 4282390.741 0 2020
761076.8164 4282398.8545 0 2020
761070.9368 4282394.0063 0 2020
764458.0116 4284303.549 0 2020
764456.3118 4284301.1567 0 2020
764404.5061 4284309.8179 0 2020
764400.3332 4284316.5716 1 2020
760922.4651 4292793.0198 0 2020
760273.6075 4292943.665 1 2020
760286.2804 4292932.1135 1 2020
760295.8487 4292921.8859 0 2020
754939.4918 4293554.393 1 2020
754928.0078 4293568.6101 1 2020
754918.0282 4293581.6509 1 2020
754935.8211 4293578.0083 1 2020
761936.3837 4297001.8802 0 2020
761955.3949 4297014.7337 0 2020
761935.5508 4297007.2676 1 2020
761955.7231 4297018.811 1 2020
761967.9147 4297027.8692 0 2020
760545.6758 4290883.8729 1 2020
760530.0706 4290891.7796 1 2020
760520.1347 4290894.6211 0 2020
760075.8464 4291161.3894 1 2020
760074.0425 4291154.6714 1 2020
760077.5633 4291147.7359 1 2020
760069.6348 4291145.0704 1 2020
760065.972 4291133.8717 1 2020
758421.0633 4292264.1739 1 2020
758414.2713 4292274.199 1 2020
758118.6042 4292267.3083 1 2020
760233.6672 4284162.7804 0 2020
760236.6207 4284146.6798 0 2020
760297.6077 4284131.0887 0 2020
764681.9444 4286006.6201 0 2020
765302.1884 4286086.6768 0 2020
765309.3809 4286087.9717 0 2020
758837.0673 4292443.0887 0 2020
758843.1757 4292438.1984 0 2020
758898.454 4292420.7708 0 2020
761662.366 4284652.2774 1 2020
761660.559 4284644.6265 1 2020
761658.0366 4284637.4037 1 2020
761655.342 4284630.1017 1 2020
758352.0748 4293358.7905 1 2020
758380.8362 4293360.4469 1 2020
758386.939 4293328.477 1 2020
757159.3492 4292090.2407 1 2020
757156.0605 4292079.4202 1 2020
757189.1277 4292054.9381 1 2020
763707.223 4294316.3084 0 2020
763718.7989 4294322.664 1 2020
763722.744 4294329.7604 0 2020
762791.3588 4293083.8384 0 2020
759361.4255 4285773.4483 0 2020
759348.7247 4285778.6685 1 2020
759339.0431 4285782.3851 0 2020
759377.3207 4285760.5564 0 2020
759370.1813 4285750.3659 0 2020
759362.021 4285750.2063 0 2020
759355.1019 4285739.5805 0 2020
757294.1666 4288320.6595 1 2020
757298.495 4288326.5379 0 2020
757299.4057 4288320.5227 1 2020
757292.9817 4288307.0533 1 2020
758745.4056 4295368.8879 0 2020
758746.5077 4295344.1991 1 2020
758739.9739 4295328.6455 1 2020
758733.9244 4295313.8925 0 2020
758708.0563 4295310.3972 0 2020
758706.9493 4295325.3101 0 2020
760838.6048 4282792.6193 1 2020
760828.2914 4282783.7426 0 2020
764373.3555 4282416.6055 1 2020
762419.1092 4286831.2171 1 2020
762443.8583 4286833.0069 1 2020
766016.1617 4283635.5254 0 2020
766017.4577 4283617.8365 1 2020
766018.5319 4283608.586 0 2020
766012.5797 4283603.1573 0 2020
766008.2422 4283610.9551 0 2020
757527.743 4285898.8925 0 2020
757531.5205 4285896.5595 0 2020
756243.435 4285650.7917 1 2020
756217.9586 4285660.2414 0 2020
756215.98 4285618.5981 0 2020
756224.8804 4285611.1196 0 2020
758594.4978 4293428.7474 1 2020
762759.7026 4293083.743 0 2020
761477.0574 4296658.8686 1 2020
761478.8897 4296662.9403 0 2020
761487.7221 4296669.2331 0 2020
758372.2655 4292077.713 1 2020
758357.5892 4292088.6384 0 2020
758389.6924 4292028.3631 0 2020
758385.3745 4292025.668 0 2020
758381.1975 4292019.4607 1 2020
759732.7512 4284786.2514 1 2020
759739.1445 4284775.4288 0 2020
765222.8227 4285585.7389 0 2020
765223.3045 4285583.0808 0 2020
765238.0433 4285570.2494 0 2020
765004.868 4286156.9539 0 2020
765002.935 4286151.7006 0 2020
765017.0746 4286110.3148 1 2020
765012.0234 4286157.2545 0 2020
756588.607 4287259.0124 1 2020
756547.9528 4287248.3165 1 2020
756430.3791 4287035.0866 0 2020
756449.5851 4287048.9216 0 2020
756452.23 4287040.8756 0 2020
756474.7417 4287020.3833 0 2020
760655.046 4285705.1259 1 2020
760654.0973 4285710.7312 1 2020
760645.9541 4285735.6181 1 2020
756223.2042 4292642.91 1 2020
756217.0808 4292691.2865 1 2020
756212.3725 4292685.3443 0 2020
756212.4973 4292676.0023 1 2020
756239.1867 4292666.6982 1 2020
756243.4032 4292668.8536 1 2020
758544.7761 4293420.0609 1 2020
758530.2433 4293448.2246 1 2020
758548.5783 4293479.2353 0 2020
757403.5493 4292303.6544 1 2020
757414.2282 4292300.8978 0 2020
762707.6959 4293013.1433 0 2020
762979.011 4292546.1234 1 2020
760583.0173 4288625.3582 0 2020
760579.2875 4288634.1056 0 2020
760563.2734 4288642.5914 0 2020
760552.3174 4288643.3435 0 2020
759514.8402 4287472.4073 1 2020
759513.1253 4287467.7167 1 2020
759507.3525 4287455.5319 1 2020
759552.3495 4287476.2077 1 2020
759529.5148 4287467.0465 0 2020
756972.4677 4290036.2472 0 2020
756974.3272 4290010.6741 0 2020
756980.8989 4290005.636 0 2020
757166.3426 4287522.4075 1 2020
757164.4319 4287524.7651 1 2020
757174.7118 4287521.5741 1 2020
757164.2288 4287528.8145 1 2020
760173.4855 4295305.0286 1 2020
760170.43 4295313.8751 1 2020
760182.5221 4295312.5052 0 2020
760179.8849 4295325.9744 0 2020
760165.0483 4295380.5151 1 2020
760157.8585 4295381.3497 1 2020
761140.9768 4282868.7162 1 2020
761131.8222 4282853.197 0 2020
764979.1762 4282277.9043 1 2020
764968.3882 4282268.49 1 2020
764962.0299 4282273.0396 1 2020
764956.9869 4282264.5476 0 2020
764951.4917 4282267.0928 1 2020
764945.6759 4282288.7675 1 2020
754591.8895 4293496.3909 0 2020
754575.0518 4293498.3294 1 2020
754587.4136 4293488.6507 0 2020
754564.5605 4293492.0154 1 2020
754272.1864 4293155.9142 0 2020
754278.736 4293153.7649 0 2020
754282.1794 4293152.9306 0 2020
754294.2147 4293148.8746 1 2020
754298.3729 4293142.2548 1 2020
754662.1281 4293325.0599 1 2020
754653.8072 4293330.7033 0 2020
754664.3333 4293317.4525 0 2020
754654.9394 4293318.1694 0 2020
759457.3802 4293419.2243 0 2020
759468.191 4293439.286 0 2020
758972.747 4295209.6533 0 2020
758959.7821 4295227.6797 1 2020
761442.8292 4282946.3509 0 2020
761428.8839 4282928.3311 0 2020
761412.6886 4282918.8394 0 2020
764674.2049 4282463.4922 0 2020
764674.1681 4282483.1863 1 2020
754653.6734 4293470.1122 1 2020
754651.7688 4293472.8448 1 2020
754647.4507 4293474.9859 1 2020
754642.2782 4293471.2114 1 2020
761093.1015 4296436.1404 0 2020
761087.1786 4296434.3838 0 2020
761305.9709 4296054.844 0 2020
761306.3704 4296066.3287 0 2020
761301.8324 4296051.9906 0 2020
761300.769 4296056.3851 0 2020
760532.5548 4291025.7118 1 2020
760528.6572 4291026.4497 1 2020
760524.269 4291027.1312 1 2020
760519.4973 4291028.5598 1 2020
760512.7352 4291028.358 1 2020
760505.962 4291029.1001 1 2020
758950.2313 4292030.3696 1 2020
758950.4419 4292019.45 1 2020
758952.7289 4292002.6717 1 2020
759077.9382 4291917.0067 1 2020
759084.6514 4291915.4237 1 2020
759090.3909 4291914.3581 0 2020
759021.8819 4291938.7099 1 2020
759034.8819 4291936.4528 0 2020
759641.8105 4283730.4606 0 2020
759686.7279 4283721.5656 0 2020
753369.3225 4288235.1323 1 2020
753343.111 4288233.5768 1 2020
753358.9662 4288236.8552 1 2020
753383.4026 4288161.9835 0 2020
753387.1563 4288157.4336 0 2020
753393.1662 4288154.9729 0 2020
755904.4579 4286440.4488 0 2020
755933.7514 4286410.8555 1 2020
755948.1945 4286429.5577 0 2020
755856.2701 4286168.5182 0 2020
755860.5254 4286176.5804 0 2020
755863.7634 4286187.2943 1 2020
755870.706 4286183.1052 0 2020
756648.0117 4292171.2404 1 2020
756637.7509 4292180.0931 1 2020
756633.5305 4292188.3921 1 2020
759423.3203 4293455.5196 1 2020
759408.4371 4293453.1165 1 2020
759413.7808 4293475.1271 1 2020
759403.1905 4293489.6587 1 2020
757015.7582 4292482.4699 1 2020
762947.3585 4292518.0749 0 2020
762934.9803 4292552.1739 0 2020
762009.3653 4292932.6077 1 2020
759332.9594 4286872.0223 0 2020
759367.5488 4286887.9648 0 2020
759347.4448 4286880.5673 0 2020
759321.5653 4286877.1418 0 2020
758246.3124 4289952.3321 0 2020
758255.8501 4289940.4789 1 2020
759595.2749 4294871.2017 0 2020
759593.6155 4294861.0307 1 2020
759585.5137 4294840.0431 0 2020
759585.2706 4294836.8472 0 2020
759591.117 4294828.0295 0 2020
759592.8402 4294823.5032 0 2020
759620.2009 4295292.8505 1 2020
759622.6866 4295294.5049 1 2020
759629.4453 4295287.2082 1 2020
759635.4812 4295284.6675 1 2020
759644.9332 4295279.8654 1 2020
759650.1226 4295277.9242 1 2020
761218.7932 4282525.8578 0 2020
761228.519 4282512.647 0 2020
761223.2971 4282537.013 0 2020
764920.5769 4282685.6812 1 2020
764929.7963 4282663.1702 0 2020
764918.0943 4282677.2731 0 2020
764933.1255 4282639.2411 1 2020
764915.1666 4282665.4497 0 2020
764921.5027 4282649.8553 1 2020
764907.8488 4282670.9713 1 2020
764922.391 4282634.0915 1 2020
762196.0009 4285108.6721 1 2020
762176.2687 4285113.5313 1 2020
762171.6128 4285115.9848 0 2020
762173.1149 4285108.9983 1 2020
762174.1261 4285101.8825 1 2020
754493.6567 4292521.8828 1 2020
758998.7289 4292738.4202 0 2020
758999.1767 4292745.3193 1 2020
758991.376 4292731.3351 1 2020
758992.6853 4292738.6378 0 2020
758993.2418 4292745.5431 1 2020
758985.8428 4292746.5157 1 2020
762087.4434 4293197.1976 0 2020
762091.1491 4293193.2872 0 2020
762095.9539 4293189.5672 1 2020
755434.0639 4293327.976 1 2020
755420.8978 4293302.5623 1 2020
762658.1872 4295271.8133 0 2020
762664.5261 4295269.1415 1 2020
762647.1229 4295279.4696 0 2020
762651.1067 4295280.3634 0 2020
763728.8756 4296153.5526 1 2020
760520.561 4291057.9177 1 2020
759254.5457 4291828.6144 1 2020
758062.6762 4291995.8048 1 2020
758061.9443 4291969.602 1 2020
758061.0407 4291948.8152 1 2020
758061.201 4291935.5185 0 2020
758034.93 4291917.2576 1 2020
758065.2685 4291911.4755 1 2020
753574.855 4288482.2272 0 2020
758624.1221 4292838.3928 0 2020
758629.9026 4292848.5891 1 2020
756668.3524 4287179.348 0 2020
756664.9732 4287183.6171 0 2020
756655.1625 4287183.6712 1 2020
756551.4531 4287094.0836 1 2020
756548.104 4287089.1227 1 2020
756556.3267 4287088.7541 1 2020
756554.3657 4292460.9756 0 2020
759806.4314 4293255.2169 0 2020
759801.2338 4293221.6761 1 2020
756664.175 4292796.1518 1 2020
756656.2983 4292794.8678 0 2020
762059.1933 4292919.1503 0 2020
