"x","y","R_t0","f1_t0"
754212.00234,4296415.64118111,0,0
754219.00234,4296415.64118111,0,0
754226.00234,4296415.64118111,0,0
754233.00234,4296415.64118111,0,0
754793.00234,4296415.64118111,0,0
754800.00234,4296415.64118111,0,0
754807.00234,4296415.64118111,0,0
754870.00234,4296415.64118111,0,0
754877.00234,4296415.64118111,0,0
754884.00234,4296415.64118111,0,0
754891.00234,4296415.64118111,0,0
754898.00234,4296415.64118111,0,0
754905.00234,4296415.64118111,0,0
754786.00234,4296408.64118111,0,0
754793.00234,4296408.64118111,0,0
754800.00234,4296408.64118111,0,0
754807.00234,4296408.64118111,0,0
754870.00234,4296408.64118111,0,0
754877.00234,4296408.64118111,0,0
754884.00234,4296408.64118111,0,0
754891.00234,4296408.64118111,0,0
754898.00234,4296408.64118111,0,0
754786.00234,4296401.64118111,0,0
754793.00234,4296401.64118111,0,0
754800.00234,4296401.64118111,0,0
754870.00234,4296401.64118111,0,0
754877.00234,4296401.64118111,0,0
754884.00234,4296401.64118111,0,0
754891.00234,4296401.64118111,0,0
754898.00234,4296401.64118111,0,0
752322.00234,4296394.64118111,0,0
752329.00234,4296394.64118111,0,0
752336.00234,4296394.64118111,0,0
752343.00234,4296394.64118111,0,0
754779.00234,4296394.64118111,0,0
754786.00234,4296394.64118111,0,0
754793.00234,4296394.64118111,0,0
754884.00234,4296394.64118111,0,0
754891.00234,4296394.64118111,0,0
754898.00234,4296394.64118111,0,0
752322.00234,4296387.64118111,0,0
752329.00234,4296387.64118111,0,0
752336.00234,4296387.64118111,0,0
752343.00234,4296387.64118111,0,0
754779.00234,4296387.64118111,0,0
754786.00234,4296387.64118111,0,0
754884.00234,4296387.64118111,0,0
754891.00234,4296387.64118111,0,0
754898.00234,4296387.64118111,0,0
754905.00234,4296387.64118111,0,0
751902.00234,4296380.64118111,0,0
752322.00234,4296380.64118111,0,0
754877.00234,4296380.64118111,0,0
754884.00234,4296380.64118111,0,0
754891.00234,4296380.64118111,0,0
754898.00234,4296380.64118111,1,0
754905.00234,4296380.64118111,0,0
754912.00234,4296380.64118111,0,0
751860.00234,4296373.64118111,0,0
751895.00234,4296373.64118111,0,0
751902.00234,4296373.64118111,0,0
751909.00234,4296373.64118111,0,0
752308.00234,4296373.64118111,0,0
752315.00234,4296373.64118111,0,0
752322.00234,4296373.64118111,0,0
752392.00234,4296373.64118111,0,0
754870.00234,4296373.64118111,0,0
754877.00234,4296373.64118111,0,0
754884.00234,4296373.64118111,0,0
754891.00234,4296373.64118111,0,0
754898.00234,4296373.64118111,0,0
751853.00234,4296366.64118111,0,0
751860.00234,4296366.64118111,0,0
751874.00234,4296366.64118111,0,0
751881.00234,4296366.64118111,0,0
752315.00234,4296366.64118111,0,0
752322.00234,4296366.64118111,0,0
752329.00234,4296366.64118111,0,0
752399.00234,4296366.64118111,0,0
754863.00234,4296366.64118111,0,0
754870.00234,4296366.64118111,0,0
754877.00234,4296366.64118111,0,0
754884.00234,4296366.64118111,0,0
751846.00234,4296359.64118111,0,0
751853.00234,4296359.64118111,0,0
751860.00234,4296359.64118111,0,0
752392.00234,4296359.64118111,0,0
752399.00234,4296359.64118111,0,0
752406.00234,4296359.64118111,0,0
754863.00234,4296359.64118111,0,0
754870.00234,4296359.64118111,0,0
754877.00234,4296359.64118111,0,0
751839.00234,4296352.64118111,0,0
751846.00234,4296352.64118111,0,0
751853.00234,4296352.64118111,0,0
752399.00234,4296352.64118111,0,0
752406.00234,4296352.64118111,0,0
752413.00234,4296352.64118111,0,0
752420.00234,4296352.64118111,0,0
754856.00234,4296352.64118111,0,0
754863.00234,4296352.64118111,0,0
751839.00234,4296345.64118111,0,0
752399.00234,4296345.64118111,0,0
752427.00234,4296345.64118111,0,0
752434.00234,4296345.64118111,0,0
752441.00234,4296345.64118111,0,0
752448.00234,4296345.64118111,0,0
754856.00234,4296345.64118111,0,0
752434.00234,4296338.64118111,0,0
752441.00234,4296338.64118111,0,0
752448.00234,4296338.64118111,0,0
752455.00234,4296338.64118111,0,0
752462.00234,4296338.64118111,0,0
752469.00234,4296338.64118111,0,0
752448.00234,4296331.64118111,0,0
752455.00234,4296331.64118111,0,0
752462.00234,4296331.64118111,0,0
752469.00234,4296331.64118111,0,0
752476.00234,4296331.64118111,0,0
752462.00234,4296324.64118111,0,0
752469.00234,4296324.64118111,0,0
752476.00234,4296324.64118111,0,0
752483.00234,4296324.64118111,0,0
752469.00234,4296317.64118111,0,0
752476.00234,4296317.64118111,0,0
752483.00234,4296317.64118111,0,0
752490.00234,4296317.64118111,0,0
752483.00234,4296310.64118111,0,0
752490.00234,4296310.64118111,0,0
752518.00234,4296310.64118111,0,0
752490.00234,4296303.64118111,0,0
752518.00234,4296303.64118111,0,0
752497.00234,4296296.64118111,0,0
752504.00234,4296296.64118111,0,0
752511.00234,4296296.64118111,0,0
752518.00234,4296296.64118111,0,0
752504.00234,4296289.64118111,0,0
752511.00234,4296289.64118111,0,0
752238.00234,4296282.64118111,0,0
752245.00234,4296282.64118111,0,0
752511.00234,4296282.64118111,0,0
752231.00234,4296275.64118111,0,0
752238.00234,4296275.64118111,0,0
752245.00234,4296275.64118111,0,0
752252.00234,4296275.64118111,0,0
752273.00234,4296275.64118111,0,0
752280.00234,4296275.64118111,0,0
754863.00234,4296275.64118111,0,0
754870.00234,4296275.64118111,0,0
754877.00234,4296275.64118111,0,0
754884.00234,4296275.64118111,0,0
752231.00234,4296268.64118111,0,0
752238.00234,4296268.64118111,0,0
752245.00234,4296268.64118111,0,0
752252.00234,4296268.64118111,0,0
752273.00234,4296268.64118111,0,0
752280.00234,4296268.64118111,0,0
752287.00234,4296268.64118111,0,0
754856.00234,4296268.64118111,0,0
754863.00234,4296268.64118111,0,0
754870.00234,4296268.64118111,0,0
754877.00234,4296268.64118111,0,0
752259.00234,4296261.64118111,0,0
752266.00234,4296261.64118111,0,0
752273.00234,4296261.64118111,0,0
752280.00234,4296261.64118111,0,0
754856.00234,4296261.64118111,0,0
754863.00234,4296261.64118111,0,0
754870.00234,4296261.64118111,0,0
754877.00234,4296261.64118111,0,0
755745.00234,4296261.64118111,0,0
754849.00234,4296254.64118111,0,0
754856.00234,4296254.64118111,0,0
754863.00234,4296254.64118111,0,0
754870.00234,4296254.64118111,0,0
755745.00234,4296254.64118111,0,0
754849.00234,4296247.64118111,0,0
754856.00234,4296247.64118111,0,0
754863.00234,4296247.64118111,0,0
754870.00234,4296247.64118111,0,0
754877.00234,4296247.64118111,0,0
754919.00234,4296247.64118111,0,0
754926.00234,4296247.64118111,0,0
754933.00234,4296247.64118111,0,0
755745.00234,4296247.64118111,0,0
754856.00234,4296240.64118111,0,0
754863.00234,4296240.64118111,0,0
754870.00234,4296240.64118111,0,0
754919.00234,4296240.64118111,0,0
754926.00234,4296240.64118111,0,0
754933.00234,4296240.64118111,0,0
754940.00234,4296240.64118111,0,0
754947.00234,4296240.64118111,0,0
754954.00234,4296240.64118111,0,0
755745.00234,4296240.64118111,0,0
754856.00234,4296233.64118111,0,0
754863.00234,4296233.64118111,0,0
754870.00234,4296233.64118111,0,0
754912.00234,4296233.64118111,0,0
754919.00234,4296233.64118111,0,0
754926.00234,4296233.64118111,0,0
754933.00234,4296233.64118111,0,0
754940.00234,4296233.64118111,0,0
754947.00234,4296233.64118111,0,0
754954.00234,4296233.64118111,0,0
754961.00234,4296233.64118111,0,0
754968.00234,4296233.64118111,0,0
755745.00234,4296233.64118111,0,0
754863.00234,4296226.64118111,0,0
754905.00234,4296226.64118111,0,0
754912.00234,4296226.64118111,0,0
754919.00234,4296226.64118111,0,0
754926.00234,4296226.64118111,0,0
754933.00234,4296226.64118111,0,0
754940.00234,4296226.64118111,0,0
754947.00234,4296226.64118111,0,0
754954.00234,4296226.64118111,0,0
754961.00234,4296226.64118111,0,0
754968.00234,4296226.64118111,0,0
755283.00234,4296226.64118111,0,0
755745.00234,4296226.64118111,0,0
754905.00234,4296219.64118111,0,0
754912.00234,4296219.64118111,0,0
754919.00234,4296219.64118111,0,0
754926.00234,4296219.64118111,0,0
754940.00234,4296219.64118111,0,0
754947.00234,4296219.64118111,0,0
754954.00234,4296219.64118111,0,0
754961.00234,4296219.64118111,0,0
754968.00234,4296219.64118111,0,0
754975.00234,4296219.64118111,0,0
755290.00234,4296219.64118111,0,0
755297.00234,4296219.64118111,0,0
755304.00234,4296219.64118111,0,0
755311.00234,4296219.64118111,0,0
755745.00234,4296219.64118111,0,0
754898.00234,4296212.64118111,0,0
754905.00234,4296212.64118111,0,0
754912.00234,4296212.64118111,0,0
754919.00234,4296212.64118111,0,0
754947.00234,4296212.64118111,0,0
754954.00234,4296212.64118111,0,0
754961.00234,4296212.64118111,0,0
754968.00234,4296212.64118111,0,0
754975.00234,4296212.64118111,0,0
754982.00234,4296212.64118111,0,0
755290.00234,4296212.64118111,0,0
755297.00234,4296212.64118111,0,0
755304.00234,4296212.64118111,0,0
755311.00234,4296212.64118111,0,0
755745.00234,4296212.64118111,0,0
754898.00234,4296205.64118111,0,0
754905.00234,4296205.64118111,0,0
754912.00234,4296205.64118111,0,0
754919.00234,4296205.64118111,0,0
754961.00234,4296205.64118111,0,0
754968.00234,4296205.64118111,0,0
754975.00234,4296205.64118111,0,0
754982.00234,4296205.64118111,0,0
754989.00234,4296205.64118111,0,0
755290.00234,4296205.64118111,0,0
755297.00234,4296205.64118111,0,0
755304.00234,4296205.64118111,0,0
755311.00234,4296205.64118111,0,0
755745.00234,4296205.64118111,0,0
754891.00234,4296198.64118111,0,0
754898.00234,4296198.64118111,0,0
754905.00234,4296198.64118111,0,0
754912.00234,4296198.64118111,0,0
754968.00234,4296198.64118111,0,0
754975.00234,4296198.64118111,0,0
754982.00234,4296198.64118111,0,0
754989.00234,4296198.64118111,0,0
754996.00234,4296198.64118111,0,0
755003.00234,4296198.64118111,0,0
755290.00234,4296198.64118111,0,0
755297.00234,4296198.64118111,0,0
755304.00234,4296198.64118111,0,0
755311.00234,4296198.64118111,0,0
755745.00234,4296198.64118111,0,0
754891.00234,4296191.64118111,0,0
754898.00234,4296191.64118111,0,0
754905.00234,4296191.64118111,0,0
754912.00234,4296191.64118111,0,0
754975.00234,4296191.64118111,0,0
754982.00234,4296191.64118111,0,0
754989.00234,4296191.64118111,0,0
754996.00234,4296191.64118111,0,0
755003.00234,4296191.64118111,0,0
755297.00234,4296191.64118111,0,0
755304.00234,4296191.64118111,0,0
755311.00234,4296191.64118111,0,0
754891.00234,4296184.64118111,0,0
754898.00234,4296184.64118111,0,0
754905.00234,4296184.64118111,0,0
754989.00234,4296184.64118111,0,0
754996.00234,4296184.64118111,0,0
755003.00234,4296184.64118111,0,0
755297.00234,4296184.64118111,0,0
755304.00234,4296184.64118111,0,0
755311.00234,4296184.64118111,0,0
754898.00234,4296177.64118111,0,0
754905.00234,4296177.64118111,0,0
754982.00234,4296177.64118111,0,0
754989.00234,4296177.64118111,0,0
754996.00234,4296177.64118111,0,0
755304.00234,4296177.64118111,0,0
754975.00234,4296170.64118111,0,0
754982.00234,4296170.64118111,0,0
754989.00234,4296170.64118111,0,0
754975.00234,4296163.64118111,0,0
754982.00234,4296163.64118111,0,0
754989.00234,4296163.64118111,0,0
754968.00234,4296156.64118111,0,0
754975.00234,4296156.64118111,0,0
754982.00234,4296156.64118111,0,0
754961.00234,4296149.64118111,0,0
754968.00234,4296149.64118111,0,0
754975.00234,4296149.64118111,0,0
754758.00234,4296142.64118111,0,0
754765.00234,4296142.64118111,0,0
754772.00234,4296142.64118111,0,0
754779.00234,4296142.64118111,0,0
754786.00234,4296142.64118111,0,0
754961.00234,4296142.64118111,0,0
754968.00234,4296142.64118111,0,0
755024.00234,4296142.64118111,0,0
754751.00234,4296135.64118111,0,0
754758.00234,4296135.64118111,0,0
754765.00234,4296135.64118111,0,0
754772.00234,4296135.64118111,0,0
754779.00234,4296135.64118111,0,0
754786.00234,4296135.64118111,0,0
754793.00234,4296135.64118111,0,0
754800.00234,4296135.64118111,0,0
754807.00234,4296135.64118111,0,0
754828.00234,4296135.64118111,0,0
754835.00234,4296135.64118111,0,0
754954.00234,4296135.64118111,0,0
754961.00234,4296135.64118111,0,0
754968.00234,4296135.64118111,0,0
755017.00234,4296135.64118111,0,0
755024.00234,4296135.64118111,0,0
754744.00234,4296128.64118111,0,0
754751.00234,4296128.64118111,0,0
754758.00234,4296128.64118111,0,0
754765.00234,4296128.64118111,0,0
754772.00234,4296128.64118111,0,0
754779.00234,4296128.64118111,0,0
754786.00234,4296128.64118111,0,0
754793.00234,4296128.64118111,0,0
754800.00234,4296128.64118111,0,0
754807.00234,4296128.64118111,0,0
754814.00234,4296128.64118111,0,0
754828.00234,4296128.64118111,0,0
754835.00234,4296128.64118111,0,0
754842.00234,4296128.64118111,0,0
754849.00234,4296128.64118111,0,0
754954.00234,4296128.64118111,0,0
754961.00234,4296128.64118111,0,0
755010.00234,4296128.64118111,0,0
755017.00234,4296128.64118111,0,0
755024.00234,4296128.64118111,0,0
754737.00234,4296121.64118111,0,0
754744.00234,4296121.64118111,0,0
754751.00234,4296121.64118111,0,0
754758.00234,4296121.64118111,0,0
754765.00234,4296121.64118111,0,0
754772.00234,4296121.64118111,0,0
754779.00234,4296121.64118111,0,0
754786.00234,4296121.64118111,0,0
754793.00234,4296121.64118111,0,0
754814.00234,4296121.64118111,0,0
754821.00234,4296121.64118111,0,0
754828.00234,4296121.64118111,0,0
754835.00234,4296121.64118111,0,0
754842.00234,4296121.64118111,0,0
754849.00234,4296121.64118111,0,0
754856.00234,4296121.64118111,0,0
754961.00234,4296121.64118111,0,0
754968.00234,4296121.64118111,0,0
755010.00234,4296121.64118111,0,0
755017.00234,4296121.64118111,0,0
755024.00234,4296121.64118111,0,0
755031.00234,4296121.64118111,0,0
754730.00234,4296114.64118111,0,0
754737.00234,4296114.64118111,0,0
754744.00234,4296114.64118111,0,0
754793.00234,4296114.64118111,0,0
754800.00234,4296114.64118111,0,0
754807.00234,4296114.64118111,0,0
754814.00234,4296114.64118111,0,0
754821.00234,4296114.64118111,0,0
754828.00234,4296114.64118111,0,0
754835.00234,4296114.64118111,0,0
754842.00234,4296114.64118111,0,0
754849.00234,4296114.64118111,0,0
754856.00234,4296114.64118111,0,0
754863.00234,4296114.64118111,0,0
754968.00234,4296114.64118111,0,0
754975.00234,4296114.64118111,0,0
755003.00234,4296114.64118111,0,0
755010.00234,4296114.64118111,0,0
755017.00234,4296114.64118111,0,0
755024.00234,4296114.64118111,0,0
755031.00234,4296114.64118111,0,0
754786.00234,4296107.64118111,0,0
754793.00234,4296107.64118111,0,0
754800.00234,4296107.64118111,0,0
754807.00234,4296107.64118111,0,0
754814.00234,4296107.64118111,0,0
754821.00234,4296107.64118111,0,0
754828.00234,4296107.64118111,0,0
754835.00234,4296107.64118111,0,0
754842.00234,4296107.64118111,0,0
754849.00234,4296107.64118111,0,0
754856.00234,4296107.64118111,0,0
754863.00234,4296107.64118111,0,0
754870.00234,4296107.64118111,0,0
754975.00234,4296107.64118111,0,0
754982.00234,4296107.64118111,0,0
754996.00234,4296107.64118111,0,0
755003.00234,4296107.64118111,0,0
755010.00234,4296107.64118111,0,0
755017.00234,4296107.64118111,0,0
755024.00234,4296107.64118111,0,0
755031.00234,4296107.64118111,0,0
755038.00234,4296107.64118111,0,0
754800.00234,4296100.64118111,0,0
754807.00234,4296100.64118111,0,0
754814.00234,4296100.64118111,0,0
754821.00234,4296100.64118111,0,0
754828.00234,4296100.64118111,0,0
754835.00234,4296100.64118111,0,0
754842.00234,4296100.64118111,0,0
754849.00234,4296100.64118111,0,0
754856.00234,4296100.64118111,0,0
754863.00234,4296100.64118111,0,0
754870.00234,4296100.64118111,0,0
754982.00234,4296100.64118111,0,0
754989.00234,4296100.64118111,0,0
754996.00234,4296100.64118111,0,0
755003.00234,4296100.64118111,0,0
755010.00234,4296100.64118111,0,0
755017.00234,4296100.64118111,0,0
755024.00234,4296100.64118111,0,0
755031.00234,4296100.64118111,0,0
755038.00234,4296100.64118111,0,0
755045.00234,4296100.64118111,0,0
754814.00234,4296093.64118111,0,0
754821.00234,4296093.64118111,0,0
754828.00234,4296093.64118111,0,0
754835.00234,4296093.64118111,0,0
754842.00234,4296093.64118111,0,0
754849.00234,4296093.64118111,0,0
754856.00234,4296093.64118111,0,0
754863.00234,4296093.64118111,0,0
754870.00234,4296093.64118111,0,0
754989.00234,4296093.64118111,0,0
754996.00234,4296093.64118111,0,0
755003.00234,4296093.64118111,0,0
755010.00234,4296093.64118111,0,0
755017.00234,4296093.64118111,0,0
755024.00234,4296093.64118111,0,0
755031.00234,4296093.64118111,0,0
755038.00234,4296093.64118111,0,0
755045.00234,4296093.64118111,0,0
755052.00234,4296093.64118111,0,0
754821.00234,4296086.64118111,0,0
754828.00234,4296086.64118111,0,0
754835.00234,4296086.64118111,0,0
754842.00234,4296086.64118111,0,0
754849.00234,4296086.64118111,0,0
754856.00234,4296086.64118111,0,0
754863.00234,4296086.64118111,0,0
754870.00234,4296086.64118111,0,0
754996.00234,4296086.64118111,0,0
755003.00234,4296086.64118111,0,0
755010.00234,4296086.64118111,0,0
755017.00234,4296086.64118111,0,0
755024.00234,4296086.64118111,0,0
755031.00234,4296086.64118111,0,0
755038.00234,4296086.64118111,0,0
755045.00234,4296086.64118111,0,0
755052.00234,4296086.64118111,0,0
755059.00234,4296086.64118111,0,0
754828.00234,4296079.64118111,0,0
754849.00234,4296079.64118111,0,0
754856.00234,4296079.64118111,0,0
754863.00234,4296079.64118111,0,0
754870.00234,4296079.64118111,0,0
755003.00234,4296079.64118111,0,0
755010.00234,4296079.64118111,0,0
755017.00234,4296079.64118111,0,0
755024.00234,4296079.64118111,0,0
755031.00234,4296079.64118111,0,0
755038.00234,4296079.64118111,0,0
755045.00234,4296079.64118111,0,0
754849.00234,4296072.64118111,0,0
754856.00234,4296072.64118111,0,0
754863.00234,4296072.64118111,0,0
754870.00234,4296072.64118111,0,0
755010.00234,4296072.64118111,0,0
755017.00234,4296072.64118111,0,0
755024.00234,4296072.64118111,0,0
755031.00234,4296072.64118111,0,0
755038.00234,4296072.64118111,0,0
754856.00234,4296065.64118111,0,0
754863.00234,4296065.64118111,0,0
754870.00234,4296065.64118111,0,0
755017.00234,4296065.64118111,0,0
755024.00234,4296065.64118111,0,0
755031.00234,4296065.64118111,0,0
755038.00234,4296065.64118111,0,0
755045.00234,4296065.64118111,0,0
754856.00234,4296058.64118111,0,0
755024.00234,4296058.64118111,0,0
755031.00234,4296058.64118111,0,0
755038.00234,4296058.64118111,0,0
755045.00234,4296058.64118111,0,0
755052.00234,4296058.64118111,0,0
755038.00234,4296051.64118111,0,0
755045.00234,4296051.64118111,0,0
755052.00234,4296051.64118111,0,0
755059.00234,4296051.64118111,0,0
755045.00234,4296044.64118111,0,0
755052.00234,4296044.64118111,0,0
755059.00234,4296044.64118111,0,0
755052.00234,4296037.64118111,0,0
755332.00234,4296016.64118111,0,0
755332.00234,4296009.64118111,0,0
755332.00234,4296002.64118111,0,0
755682.00234,4295995.64118111,0,0
755171.00234,4295988.64118111,0,0
755178.00234,4295988.64118111,0,0
755164.00234,4295981.64118111,0,0
755171.00234,4295981.64118111,0,0
755178.00234,4295981.64118111,0,0
755185.00234,4295981.64118111,0,0
755472.00234,4295981.64118111,0,0
755696.00234,4295981.64118111,0,0
751062.00234,4295974.64118111,0,0
755164.00234,4295974.64118111,0,0
755171.00234,4295974.64118111,0,0
755178.00234,4295974.64118111,0,0
755472.00234,4295974.64118111,0,0
755689.00234,4295974.64118111,0,0
755696.00234,4295974.64118111,0,0
751062.00234,4295967.64118111,0,0
755157.00234,4295967.64118111,0,0
755164.00234,4295967.64118111,0,0
755171.00234,4295967.64118111,0,0
